pokemon\Tomato___healthy\fd061d12-644d-4ac5-a0b5-2e88469e506b___GH_HL Leaf 414.JPG,8
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f1e4fc13-8c87-4432-8db7-1b912e3857ae___UF.GRC_YLCV_Lab 01599.JPG,7
pokemon\Tomato___Target_Spot\f58f21bc-0296-4457-b97c-bc35e1a66924___Com.G_TgS_FL 8018.JPG,6
pokemon\Tomato___Leaf_Mold\f1cba359-4553-46a7-a1b3-3b6dbbcb81ae___Crnl_L.Mold 7151.JPG,3
pokemon\Tomato___Leaf_Mold\e9a29961-5b3e-47a8-b2aa-b8d0ba9f2a80___Crnl_L.Mold 6838.JPG,3
pokemon\Tomato___Septoria_leaf_spot\0a70601b-8511-4a56-9562-c95c46372874___Matt.S_CG 1032.JPG,4
pokemon\Tomato___healthy\fc5d1b1e-a225-463a-ab66-ab8f3dbf1861___GH_HL Leaf 363.JPG,8
pokemon\Tomato___Late_blight\eed357a4-620c-42ef-b626-cb3b5026abca___GHLB2 Leaf 8970.JPG,2
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e2aea895-369c-4b6d-ae9a-d1379922d294___YLCV_NREC 2982.JPG,7
pokemon\Tomato___healthy\fc5c5672-d1e5-4374-bd99-608d95609a7f___RS_HL 0474.JPG,8
pokemon\Tomato___Leaf_Mold\f12a4cdc-3c47-4f22-9f03-188015dedb07___Crnl_L.Mold 8913.JPG,3
pokemon\Tomato___Late_blight\f8ef82ce-300a-4b6d-af4d-14d5d081a9d3___RS_Late.B 6707.JPG,2
pokemon\Tomato___Late_blight\fbe8ab0c-7091-4bea-a2a5-94765096a7c9___RS_Late.B 6999.JPG,2
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e413f08a-f5dd-454a-b059-b81bb35c8509___Com.G_SpM_FL 8470.JPG,5
pokemon\Tomato___Target_Spot\f7ab8f84-31f8-4d1d-9068-e7918ce9c4bf___Com.G_TgS_FL 0780.JPG,6
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f2cb4560-81ab-41ba-bb67-2f26b438f31e___YLCV_NREC 2329.JPG,7
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f8af66c9-8c33-45fb-a18a-1f32766b8531___UF.GRC_YLCV_Lab 02335.JPG,7
pokemon\Tomato___healthy\efe02473-2f94-4ff5-a478-cc9d8ebd79da___RS_HL 9671.JPG,8
pokemon\Tomato___Leaf_Mold\f7a198ea-1064-41ab-be9c-f0bab081a128___Crnl_L.Mold 6918.JPG,3
pokemon\Tomato___healthy\ed4e4d41-ed9d-4e62-9cc8-33fadd791847___RS_HL 0338.JPG,8
pokemon\Tomato___Late_blight\f91c4442-ad78-4785-b1a4-239b45b56ca1___GHLB2 Leaf 110.1.JPG,2
pokemon\Tomato___Septoria_leaf_spot\ffd3c6f3-17d3-45f1-a599-2623e111ec71___Matt.S_CG 6493.JPG,4
pokemon\Tomato___healthy\efdf2bd7-ff6c-424a-9d81-dc6628278dc6___RS_HL 0065.JPG,8
pokemon\Tomato___Bacterial_spot\fca8f33c-6416-4ef3-91e8-8ea21346f242___GCREC_Bact.Sp 3018.JPG,0
pokemon\Tomato___Septoria_leaf_spot\f313bc43-c255-4921-acf9-335322107c45___Keller.St_CG 1864.JPG,4
pokemon\Tomato___Leaf_Mold\fe52f026-be65-43bf-823e-d5fc9a9b0340___Crnl_L.Mold 6774.JPG,3
pokemon\Tomato___Late_blight\ee963b20-1464-49b5-a390-790b05e8daa1___RS_Late.B 5487.JPG,2
pokemon\Tomato___Early_blight\fe46f781-a40c-4c73-9e2c-50872f1ab370___RS_Erly.B 8348.JPG,1
pokemon\Tomato___Target_Spot\f5cd5835-88bb-40e0-bfc5-920ba1f65674___Com.G_TgS_FL 8350.JPG,6
pokemon\Tomato___Late_blight\fa4ec25a-250d-4eb3-ba0d-9d1c51eb3995___GHLB2 Leaf 8990.JPG,2
pokemon\Tomato___healthy\f3231f5f-c6cf-4a37-a3da-5d6e7a8afb0e___RS_HL 0450.JPG,8
pokemon\Tomato___Leaf_Mold\ed52b0a7-f569-4fdb-b04c-a624d8793092___Crnl_L.Mold 8880.JPG,3
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e0837534-7480-4ba7-8f04-34f232f76008___Com.G_SpM_FL 8565.JPG,5
pokemon\Tomato___Septoria_leaf_spot\f22ee940-7739-4758-a351-4764826336a6___Matt.S_CG 7568.JPG,4
pokemon\Tomato___Leaf_Mold\d909406f-7eb4-4498-a31f-0a1b3535cb35___Crnl_L.Mold 8797.JPG,3
pokemon\Tomato___Bacterial_spot\faabf678-fe6e-48a5-b864-57f83ac33aa2___GCREC_Bact.Sp 3187.JPG,0
pokemon\Tomato___Septoria_leaf_spot\e398668b-1722-455b-ab4e-a2be1203c7d6___Keller.St_CG 2001.JPG,4
pokemon\Tomato___Septoria_leaf_spot\f41bad8b-ee8f-4f11-91fb-cfd485121c67___JR_Sept.L.S 8476.JPG,4
pokemon\Tomato___Bacterial_spot\fdcb5a83-89e0-4d50-9460-28f36237e91d___GCREC_Bact.Sp 5742.JPG,0
pokemon\Tomato___Target_Spot\dd53ec50-e941-4b29-a49f-1c5c3c56ed9a___Com.G_TgS_FL 8329.JPG,6
pokemon\Tomato___Septoria_leaf_spot\ea4c1935-bc73-4e5f-9f31-eb9f7a22fbd4___JR_Sept.L.S 2537.JPG,4
pokemon\Tomato___Target_Spot\faf529ef-0d4a-4f6d-9a17-27498eae98a5___Com.G_TgS_FL 8208.JPG,6
pokemon\Tomato___Late_blight\47a38705-6d43-429c-b3f6-54c01f3b08e8___GHLB2 Leaf 8718.JPG,2
pokemon\Tomato___Late_blight\fb5dc387-cb1d-49bb-b81e-58d60705a2fd___GHLB_PS Leaf 1.3 Day 16.jpg,2
pokemon\Tomato___Target_Spot\fa4ca95f-7e31-42d0-9b16-b2b4fcfdae59___Com.G_TgS_FL 7974.JPG,6
pokemon\Tomato___Septoria_leaf_spot\f692e788-e802-4065-af42-4b3a62e50fce___Matt.S_CG 2426.JPG,4
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\efe61ff3-0b11-412e-ab4e-5d27f7d1cfaa___Com.G_SpM_FL 9613.JPG,5
pokemon\Tomato___Target_Spot\f42d69f6-2f43-4f5f-9363-a8c8d3264336___Com.G_TgS_FL 7988.JPG,6
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e888eec7-f355-4611-a28f-137f034474e5___Com.G_SpM_FL 8847.JPG,5
pokemon\Tomato___Bacterial_spot\f3254462-bebf-48bc-84ce-93f88fddefe4___GCREC_Bact.Sp 6302.JPG,0
pokemon\Tomato___Target_Spot\faeadae6-ed49-4445-8d6d-1d56d3d22d02___Com.G_TgS_FL 7945.JPG,6
pokemon\Tomato___Septoria_leaf_spot\e79a5949-f01b-41fe-a6a8-8716de120741___JR_Sept.L.S 2688.JPG,4
pokemon\Tomato___Leaf_Mold\f456169c-83b5-4fd6-8c0a-41f36fb23ac7___Crnl_L.Mold 6693.JPG,3
pokemon\Tomato___Septoria_leaf_spot\f25949bd-2509-489a-922d-e3cba060b02d___Matt.S_CG 6438.JPG,4
pokemon\Tomato___Bacterial_spot\feff1503-fc62-4ea6-ac5b-e8b7448ad5e4___GCREC_Bact.Sp 3203.JPG,0
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f7fc5826-74eb-44aa-9b10-2a9dac4de845___YLCV_GCREC 2843.JPG,7
pokemon\Tomato___Septoria_leaf_spot\00f16858-f392-4d9e-ad9f-efab8049a13f___JR_Sept.L.S 8368.JPG,4
pokemon\Tomato___Early_blight\e592659e-566b-454b-95ba-851f3a53197c___RS_Erly.B 7843.JPG,1
pokemon\Tomato___Late_blight\ffe3f6a8-75bb-4584-8c7b-d92c814b5342___GHLB2 Leaf 81.1.JPG,2
pokemon\Tomato___Late_blight\f4aa3db8-2ad1-4abc-bb2e-4b63ed4d966a___GHLB2 Leaf 107.2.JPG,2
pokemon\Tomato___Septoria_leaf_spot\f97d12f1-f757-4b67-b19c-15c303c215c0___Keller.St_CG 1923.JPG,4
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\eedfe83e-940c-47bb-b0a6-cd82a59d0c5b___Com.G_SpM_FL 8817.JPG,5
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\ea697bbb-9f03-4415-980e-9966f66f1e8c___Com.G_SpM_FL 8678.JPG,5
pokemon\Tomato___Early_blight\e3aef05b-9ed6-421c-a44d-82a996b3e3bb___RS_Erly.B 7803.JPG,1
pokemon\Tomato___healthy\0a31e630-0d98-416b-b0e4-88a88aad1dc5___RS_HL 9653.JPG,8
pokemon\Tomato___Target_Spot\db55d360-92e1-4119-ae83-fd0ab12a008b___Com.G_TgS_FL 9704.JPG,6
pokemon\Tomato___Bacterial_spot\fb160354-fa8d-4833-8a3a-acd8507dd9de___GCREC_Bact.Sp 3334.JPG,0
pokemon\Tomato___Late_blight\f2443e0e-d34e-4e25-aa5d-9653e2dd36ca___RS_Late.B 6465.JPG,2
pokemon\Tomato___Late_blight\47a6f6d3-e523-4103-bf89-ddc436f2a7a7___GHLB2 Leaf 154.5.JPG,2
pokemon\Tomato___Late_blight\f5261645-e84e-433a-8edb-ff53e8586646___GHLB2 Leaf 143.1.JPG,2
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f4c7e919-02c7-404f-8b84-cc1b647f24d7___YLCV_GCREC 2596.JPG,7
pokemon\Tomato___healthy\f4d64977-50b0-4967-87cf-95f282f287d4___RS_HL 0554.JPG,8
pokemon\Tomato___Late_blight\f21ce358-48ea-4676-9395-22145c4c9707___GHLB_PS Leaf 25.1 Day 9.jpg,2
pokemon\Tomato___healthy\eb047146-6e86-44bf-a9b5-f668cb2f301b___GH_HL Leaf 225.1.JPG,8
pokemon\Tomato___Leaf_Mold\dbbb1200-16e8-4842-acbf-57ccd1afc2dc___Crnl_L.Mold 7035.JPG,3
pokemon\Tomato___Leaf_Mold\e2d2986e-7661-4844-86a7-74d9494d0025___Crnl_L.Mold 8699.JPG,3
pokemon\Tomato___Bacterial_spot\fb255876-e618-43a7-ad17-7b200039dbde___UF.GRC_BS_Lab Leaf 0614.JPG,0
pokemon\Tomato___Septoria_leaf_spot\ffcd08b6-6533-422a-a365-271e11890f98___Matt.S_CG 2574.JPG,4
pokemon\Tomato___Early_blight\e20f17f5-507c-45a8-8f6e-fcd76b29e564___RS_Erly.B 7694.JPG,1
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f8ba145b-6a5a-43f1-b03b-3acb90f5483b___UF.GRC_YLCV_Lab 02697.JPG,7
pokemon\Tomato___Leaf_Mold\edd27dda-8e38-45da-9744-75982f71b4fe___Crnl_L.Mold 8762.JPG,3
pokemon\Tomato___Leaf_Mold\e4e09a80-ae3a-42e8-ae98-e892b0507098___Crnl_L.Mold 6636.JPG,3
pokemon\Tomato___Septoria_leaf_spot\e26e353d-f3fa-4e2a-912e-8caabba7f900___Matt.S_CG 0744.JPG,4
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e23ee999-dff9-4f41-bb30-58711bd4103e___Com.G_SpM_FL 8980.JPG,5
pokemon\Tomato___Late_blight\fd99b211-340e-4ac0-9c33-b59e9c594ba2___GHLB2 Leaf 93.JPG,2
pokemon\Tomato___Target_Spot\fa0e012a-0bb8-4b98-9a4b-b414d64caca4___Com.G_TgS_FL 8232.JPG,6
pokemon\Tomato___Leaf_Mold\d49623e2-8d48-480e-8bd1-c7f7b997514c___Crnl_L.Mold 8676.JPG,3
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\efa48701-ac0e-40d2-b6bc-36cc3b4693b9___YLCV_GCREC 1950.JPG,7
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e18529e1-ae21-43c7-95f9-82df36a4b20f___Com.G_SpM_FL 1259.JPG,5
pokemon\Tomato___Leaf_Mold\eab7f198-a04b-4e25-b329-41e7666d1fde___Crnl_L.Mold 6773.JPG,3
pokemon\Tomato___Bacterial_spot\f2862b49-bab8-4d3e-abc3-0816c0f0010e___GCREC_Bact.Sp 6311.JPG,0
pokemon\Tomato___Late_blight\efe3a784-f4d6-4635-bef8-c81fffeee36b___GHLB2 Leaf 8651.JPG,2
pokemon\Tomato___Bacterial_spot\f3973c52-56d8-49e7-aded-746189374eb8___GCREC_Bact.Sp 3242.JPG,0
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\efdbdf70-e543-4c8f-82d4-27a06b7e0cfc___YLCV_GCREC 2516.JPG,7
pokemon\Tomato___Septoria_leaf_spot\0a25f893-1b5f-4845-baa1-f68ac03d96ac___Matt.S_CG 7863.JPG,4
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f6d5ad61-dfaf-4083-a9af-1b0755ec0a5d___YLCV_GCREC 2381.JPG,7
pokemon\Tomato___Late_blight\fa98c595-ea2f-415d-90de-25c0a3926eee___RS_Late.B 6993.JPG,2
pokemon\Tomato___Early_blight\d529889a-662a-4321-9bd8-888244d50af8___RS_Erly.B 8381.JPG,1
pokemon\Tomato___Target_Spot\de6e0561-337d-4d7a-8253-bc93e7a40e20___Com.G_TgS_FL 1070.JPG,6
pokemon\Tomato___Target_Spot\f8b0732e-d5d2-4aa9-bc30-32ec55139b9c___Com.G_TgS_FL 0713.JPG,6
pokemon\Tomato___healthy\f0a9bd86-99c9-45d9-afe1-ca6cf6bbcdd6___RS_HL 9722.JPG,8
pokemon\Tomato___Septoria_leaf_spot\e67e4823-40e1-4efe-a49e-f063290b0657___Matt.S_CG 6202.JPG,4
pokemon\Tomato___Target_Spot\fddfa96b-42a0-43f1-bbee-eac32d7caff7___Com.G_TgS_FL 9820.JPG,6
pokemon\Tomato___Septoria_leaf_spot\e0438128-070c-4503-b4ab-f6f6b76f9176___Matt.S_CG 1313.JPG,4
pokemon\Tomato___Target_Spot\dd4d1232-9a04-417d-9551-16bc8aeca9b8___Com.G_TgS_FL 8292.JPG,6
pokemon\Tomato___Target_Spot\dee5ddd4-730e-429a-a25f-e555a609786a___Com.G_TgS_FL 0828.JPG,6
pokemon\Tomato___Bacterial_spot\fe217957-9c9c-4913-a78a-9d7928aa31f2___GCREC_Bact.Sp 3787.JPG,0
pokemon\Tomato___healthy\f433b7ce-cddb-4f22-8b0f-2376789c45f1___GH_HL Leaf 337.JPG,8
pokemon\Tomato___Leaf_Mold\f4844fb4-c16b-454b-b5b2-64911885ec71___Crnl_L.Mold 8657.JPG,3
pokemon\Tomato___Septoria_leaf_spot\f93d5fb9-3505-456e-a494-531738e66e6d___JR_Sept.L.S 8473.JPG,4
pokemon\Tomato___Leaf_Mold\f3b8f9e3-6c47-4797-9da6-d8b09e19048c___Crnl_L.Mold 9023.JPG,3
pokemon\Tomato___Septoria_leaf_spot\f8f528ee-f9c3-47cb-b67f-a9265d86d9d1___Matt.S_CG 1446.JPG,4
pokemon\Tomato___Target_Spot\f7356c7c-af6b-4bb6-b842-dcd446f981e9___Com.G_TgS_FL 8047.JPG,6
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e958f0db-b139-4e9b-a720-ebc067128a0e___Com.G_SpM_FL 1342.JPG,5
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f58ec82b-b2ac-4120-b612-bb48a2f68e15___Com.G_SpM_FL 8959.JPG,5
pokemon\Tomato___Leaf_Mold\fe00923d-7acb-4a3b-9104-e2d429181e5d___Crnl_L.Mold 6822.JPG,3
pokemon\Tomato___Leaf_Mold\f49fa2e7-d767-4d97-8b57-026388fe548a___Crnl_L.Mold 9033.JPG,3
pokemon\Tomato___Late_blight\f9f0fe7b-8c5d-4927-afc9-347aebab1ffa___RS_Late.B 4925.JPG,2
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f7b7b4c8-1420-4ffe-ba64-97be026edeb4___Com.G_SpM_FL 8978.JPG,5
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f3ba5f47-b7dc-4ca7-9c01-9482dbcc0e60___YLCV_GCREC 2445.JPG,7
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f2aac733-44cd-4a57-b642-229cf679cec3___UF.GRC_YLCV_Lab 09593.JPG,7
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f5cf6938-855e-479f-b909-a9bc12fcb76c___Com.G_SpM_FL 8733.JPG,5
pokemon\Tomato___Leaf_Mold\e3f2056b-aa97-4369-8b56-90fd45f37d4d___Crnl_L.Mold 6555.JPG,3
pokemon\Tomato___Leaf_Mold\f6c104df-09ed-467c-8e67-30d5bd5d7cd2___Crnl_L.Mold 6829.JPG,3
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e822150a-b772-4815-b536-8b8c43381bc6___Com.G_SpM_FL 8849.JPG,5
pokemon\Tomato___Leaf_Mold\fa2fb8f3-3561-4dad-bec1-a60555b9197d___Crnl_L.Mold 8852.JPG,3
pokemon\Tomato___Target_Spot\df938a0c-2264-42ed-9f35-41ae0dd86659___Com.G_TgS_FL 9918.JPG,6
pokemon\Tomato___Late_blight\f5538cfb-7556-4f4d-a680-6a15cc6283ab___RS_Late.B 4962.JPG,2
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\efc37f3e-864a-49d0-8832-3dddafb4e3a6___YLCV_NREC 2819.JPG,7
pokemon\Tomato___Bacterial_spot\f310847c-4d60-4212-babd-43d216cc8f88___UF.GRC_BS_Lab Leaf 0998.JPG,0
pokemon\Tomato___Target_Spot\f7f11585-4757-47dd-9483-f1117e82dd17___Com.G_TgS_FL 0843.JPG,6
pokemon\Tomato___Bacterial_spot\f26ada25-77e0-4439-9cdc-b833b57e1053___GCREC_Bact.Sp 5978.JPG,0
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\ef6e3d9d-502b-46c1-9f21-c32b54d2cb7a___Com.G_SpM_FL 9391.JPG,5
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f1f40bbd-df07-4674-a604-03201e6096f7___Com.G_SpM_FL 8679.JPG,5
pokemon\Tomato___Early_blight\fee744d4-d0e5-439d-8b7b-04f8394251e8___RS_Erly.B 7396.JPG,1
pokemon\Tomato___Bacterial_spot\f510ac20-c0b4-4369-995a-08388b9103cc___GCREC_Bact.Sp 6074.JPG,0
pokemon\Tomato___Target_Spot\da8c3dd0-743a-4251-a2f3-87329fd633cf___Com.G_TgS_FL 8138.JPG,6
pokemon\Tomato___Septoria_leaf_spot\e89e0b29-12a9-4b88-9dbe-219721597994___JR_Sept.L.S 8490.JPG,4
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\efeffd94-d31f-4dc5-a09f-49143c0bd29e___YLCV_NREC 2324.JPG,7
pokemon\Tomato___Leaf_Mold\dc84eefb-f6bf-4978-a58a-d11f1ed0b26f___Crnl_L.Mold 9125.JPG,3
pokemon\Tomato___Target_Spot\f5effe3b-b2c1-47c5-be33-615f4233823a___Com.G_TgS_FL 0877.JPG,6
pokemon\Tomato___Leaf_Mold\d8466889-2874-44fd-b6e1-128c328d5b84___Crnl_L.Mold 8661.JPG,3
pokemon\Tomato___Early_blight\fbe86131-6873-460e-880a-6ee8576b6bc9___RS_Erly.B 7551.JPG,1
pokemon\Tomato___Target_Spot\f7a859bc-fcd9-4317-8ce6-f2af5ac56431___Com.G_TgS_FL 9692.JPG,6
pokemon\Tomato___Early_blight\d099777c-8b33-4924-af9e-d3dd96c2de37___RS_Erly.B 7790.JPG,1
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e2c016a2-b0e8-427a-82ac-852404990b33___UF.GRC_YLCV_Lab 03386.JPG,7
pokemon\Tomato___healthy\f1e20811-da4e-4f0f-b8ee-f325d90f6481___RS_HL 0084.JPG,8
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\ece69769-eef6-41b8-9dd3-637ca99044ef___Com.G_SpM_FL 1224.JPG,5
pokemon\Tomato___healthy\feda8fd2-1d18-443e-a7d9-15bd6bf8ce66___RS_HL 0332.JPG,8
pokemon\Tomato___healthy\f3bc0c64-2d60-4031-b696-66a313460663___GH_HL Leaf 517.4.JPG,8
pokemon\Tomato___Late_blight\0a4b3cde-c83a-4c83-b037-010369738152___RS_Late.B 6985.JPG,2
pokemon\Tomato___healthy\ec3bb20a-2c19-421b-a4ce-7c06f18914eb___RS_HL 0609.JPG,8
pokemon\Tomato___Septoria_leaf_spot\f5a41539-9c22-470a-a851-e228c9815356___JR_Sept.L.S 2678.JPG,4
pokemon\Tomato___Target_Spot\fd0c3abc-58f6-4aea-8d0e-7bcb52f996fa___Com.G_TgS_FL 8068.JPG,6
pokemon\Tomato___Target_Spot\f5034515-2e6f-43e0-abde-7f62d165b750___Com.G_TgS_FL 8127.JPG,6
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\efce4351-921a-4912-aa56-69f3899f1c95___UF.GRC_YLCV_Lab 02763.JPG,7
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f8dfef7f-9548-4e77-b9d6-69854ed088ce___UF.GRC_YLCV_Lab 01856.JPG,7
pokemon\Tomato___Leaf_Mold\fe60a756-1145-4ed4-9496-af5f387f0222___Crnl_L.Mold 8965.JPG,3
pokemon\Tomato___Septoria_leaf_spot\f7f15148-b2f9-4b26-b94c-745e0325f872___Matt.S_CG 6244.JPG,4
pokemon\Tomato___Bacterial_spot\f24c87bb-3965-435e-b189-0f9c924f9015___GCREC_Bact.Sp 3741.JPG,0
pokemon\Tomato___Leaf_Mold\eeb1fcab-1278-4c23-bef4-2b54ec75f651___Crnl_L.Mold 9158.JPG,3
pokemon\Tomato___healthy\fb73cd43-aa32-4aba-978f-034c9c809c25___RS_HL 9749.JPG,8
pokemon\Tomato___healthy\e66387bd-ae03-4ba8-af0c-533900daa36c___RS_HL 0289.JPG,8
pokemon\Tomato___Bacterial_spot\fc1e1857-486c-485e-b9b4-4d1cf6ccb3b7___GCREC_Bact.Sp 6185.JPG,0
pokemon\Tomato___Septoria_leaf_spot\fc5d2094-6116-423e-9d2a-a0cc1c7b19af___Matt.S_CG 2529.JPG,4
pokemon\Tomato___Bacterial_spot\fac7526f-f9b4-439f-a158-48f8f04ccd4a___GCREC_Bact.Sp 6250.JPG,0
pokemon\Tomato___Early_blight\db228bdf-309f-4dd5-a3c7-d77af0acadb8___RS_Erly.B 7584.JPG,1
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\eaa10d61-de43-4eb3-9008-07d2d436005d___Com.G_SpM_FL 9003.JPG,5
pokemon\Tomato___Early_blight\d7f1e802-0b8e-4cba-88b4-e61328322cac___RS_Erly.B 8222.JPG,1
pokemon\Tomato___Leaf_Mold\0ac36661-a47d-47ff-8948-42edec033b87___Crnl_L.Mold 9127.JPG,3
pokemon\Tomato___Leaf_Mold\f7a5605e-ac92-4352-9ae7-1338aa77e8d1___Crnl_L.Mold 6630.JPG,3
pokemon\Tomato___Septoria_leaf_spot\fc6d77f4-f1c0-4daf-ade7-54bca87bfce9___Matt.S_CG 6596.JPG,4
pokemon\Tomato___Septoria_leaf_spot\f435fe48-700f-4595-940c-827f9fff5e92___Matt.S_CG 1409.JPG,4
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f2acaa47-b38b-401f-bb21-3ddcb58d7852___UF.GRC_YLCV_Lab 02987.JPG,7
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f7dd391f-26cd-42df-8e92-2aa4cdf5d28b___UF.GRC_YLCV_Lab 01909.JPG,7
pokemon\Tomato___Septoria_leaf_spot\fe9173ee-42d5-4192-a664-d0532f0bdbf5___Matt.S_CG 1217.JPG,4
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f8beafc6-060e-4310-a89a-d1e54fdb66bb___UF.GRC_YLCV_Lab 01420.JPG,7
pokemon\Tomato___Early_blight\e81dfd96-227c-41a7-8cf8-dbc14f2e4b33___RS_Erly.B 7407.JPG,1
pokemon\Tomato___Leaf_Mold\e1d28219-50e4-4fae-be14-ab80ffe0c748___Crnl_L.Mold 6969.JPG,3
pokemon\Tomato___Leaf_Mold\d2102d1d-e4f2-40d3-84aa-7281e053e646___Crnl_L.Mold 9111.JPG,3
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\ea1958cc-ff91-4651-966b-e85e4c7c7abe___Com.G_SpM_FL 8488.JPG,5
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\ec9d26e5-50f0-4684-a90e-4a5eae635e6b___Com.G_SpM_FL 9032.JPG,5
pokemon\Tomato___healthy\f60f6c8b-54f7-4002-b26d-636037912c4d___RS_HL 9956.JPG,8
pokemon\Tomato___Bacterial_spot\00a7c269-3476-4d25-b744-44d6353cd921___GCREC_Bact.Sp 5807.JPG,0
pokemon\Tomato___Late_blight\f843c76c-a7d4-4031-abe2-9245602fbb15___GHLB_PS Leaf 49.1 Day 18.jpg,2
pokemon\Tomato___healthy\fd27de23-27cd-4f09-a962-df0b26899b07___RS_HL 0039.JPG,8
pokemon\Tomato___Late_blight\fe20bf11-9be6-480c-8c99-b7b391ac9653___GHLB_PS Leaf 44.2 Day 18.jpg,2
pokemon\Tomato___Septoria_leaf_spot\eb26346a-ab63-4741-aad4-c84c36d17d5e___JR_Sept.L.S 8440.JPG,4
pokemon\Tomato___Target_Spot\db7652fb-4f04-41a3-abdd-f0d0f6795233___Com.G_TgS_FL 9998.JPG,6
pokemon\Tomato___Bacterial_spot\f53d3b8d-67ba-4a9c-b7f7-712291cf9345___UF.GRC_BS_Lab Leaf 0345.JPG,0
pokemon\Tomato___Early_blight\db4241a0-d3ee-44c8-aebb-ba1783e47609___RS_Erly.B 7547.JPG,1
pokemon\Tomato___healthy\f2f5162b-7cc7-4315-8692-d1eaab98c554___GH_HL Leaf 507.2.JPG,8
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\fff3aeaf-d4ae-4f3a-86d9-79237d07270f___Com.G_SpM_FL 9349.JPG,5
pokemon\Tomato___Septoria_leaf_spot\f533a72b-0110-4520-9a41-cb6ea1419f5e___Keller.St_CG 1881.JPG,4
pokemon\Tomato___healthy\f0336650-0021-43e9-9e8c-d921c5532116___RS_HL 0249.JPG,8
pokemon\Tomato___Target_Spot\f3407e07-398a-44b7-b03f-dfe1f18fa2d2___Com.G_TgS_FL 0912.JPG,6
pokemon\Tomato___Target_Spot\0a578317-a98b-4e26-b17b-cd2930330375___Com.G_TgS_FL 0785.JPG,6
pokemon\Tomato___healthy\f6a5a9a3-f9a6-4fad-83c3-2ce3e8618b52___RS_HL 0169.JPG,8
pokemon\Tomato___Early_blight\dc29e8de-633c-472e-8e12-c1a032437d1e___RS_Erly.B 8447.JPG,1
pokemon\Tomato___Early_blight\00e7c4b2-3005-4558-9cfa-235e356cb7a8___RS_Erly.B 7844.JPG,1
pokemon\Tomato___Bacterial_spot\fa7ce242-fd51-411b-87bd-9b87cb734c47___GCREC_Bact.Sp 6387.JPG,0
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e5515850-5866-4ba5-a049-347b14d0bc4f___Com.G_SpM_FL 8844.JPG,5
pokemon\Tomato___Septoria_leaf_spot\f4ab136f-c32b-4973-8117-be0c05a591c5___Matt.S_CG 7611.JPG,4
pokemon\Tomato___Late_blight\f8024ad7-ded1-42aa-ab6d-139f7069d10e___RS_Late.B 7157.JPG,2
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\edd90a56-3a0f-4b3c-a55e-0e0a73bdf18d___Com.G_SpM_FL 1689.JPG,5
pokemon\Tomato___healthy\ee0dd8c0-8db2-4eff-8e4d-76cb146f2b34___GH_HL Leaf 166.2.JPG,8
pokemon\Tomato___Early_blight\d4971b21-317f-4fbd-95a8-ac21d69d7461___RS_Erly.B 6429.JPG,1
